molecule,label
COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3ccc([N+](=O)[O-])cc32)C2(/C=C/c3ccccc3)c3cc(OC)c(OC)cc3CCN12,333
OC1=C(/C=C/C2=[N+](CC)C(C=CC=C3)=C3S2)C=C(C)C=C1C4=NC5=CC=CC=C5S4.[I-],384
F[B-]1(F)[N+]2=C(/C=C/C3=CC=CC=C3)C(C(OCC)=O)=C(C4=CC=CC=C4)C2=CC5=C(C6=CC=CC=C6)C(C(OCC)=O)=C(C)N15,576
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,391
CCn1c2ccccc2c2cc(/C=C/C(=O)c3ccc4c(c3)c3cc(C(=O)/C=C/c5ccc6c(c5)c5ccccc5n6CC)ccc3n4CC)ccc21,378
O=C1Nc2ccccc2/C1=C/C(=O)c1ccccc1,333
CC1=CC(C)=[N+]2C1=Cc1cccn1[B-]2(F)F,493
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,689
O=C(N/N=C/c1ccccc1O)c1ccccc1O,335
CC[n+]1c(/C=C/c2c([O-])ccc3ccc(=O)oc23)sc2ccccc21,579.1525424
Cc1ccc(C2=C3C=C(I)C(I)=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,581
O=c1c(Nc2ccccc2)c([O-])c1=[NH+]c1ccccc1,393
C(#Cc1cccc2ccccc12)c1ncc(-c2ccccc2)o1,350
c1csc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)c1,391
CC1(C)c2ccccc2N(c2ccc3c(ccc4nc5ccc6cc(N7c8ccccc8C(C)(C)c8ccccc87)ccc6c5nc43)c2)c2ccccc21,416
N#CC(C#N)=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)o1,426
Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc3c2[nH]1,395
CN(C)c1ccc(C#Cc2ccccc2)cc1,329.4024639
Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,417
COc1coc2cc(-c3ccc(N(C)C)cc3)ccc2c1=O,375
N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3cc(Br)ccc32)cc1C#N,366
C[SiH]1c2ccccc2-c2cc3c(cc21)-c1ccccc1[SiH]3C,324
CCC1(CC)c2ccccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)ccc2-3)C(CC)(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-1,362
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,290
N#CC1=C(c2ccc(-c3cccs3)s2)CCC1,367
COCCOCCOc1cc(C=O)c(OCCOCCOC)cc1C=O,393
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,489
F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC=[N+]21,503
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,349.1985892
CCC1=C(C)C2=C(C)c3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,515.5
COc1cccc2c1oc(=O)c1c(=O)oc3cc(O)ccc3c12,378
CN(C)c1ccc(/C=C/c2ccncn2)cc1,393
CC1(C)CCc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)CC2)O1,434.9717268
CC1(C)C(/C=C/C=C/c2cc3ccc(O)cc3oc2=O)=[N+](CCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)O)cc21,508
O=Cc1ccc2ccc3cccc4ccc1c2c34,389
CN(C)c1ccc(C(=O)Nc2cccc(Br)c2)cc1,317
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,386
F[B-]1(F)n2c(ccc2N2CCOCC2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]21,570
C(=C/c1ccc(-c2nnc(-c3ccc(/C=C/c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)[nH]5)cc4)cc3)o2)cc1)\c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,396
CN(C)c1ccc2c3c(ccc2c1)CCCC3=O,396
CC(=O)N(Cc1ccccn1)c1c2ccccc2c2c3c(cccc13)C(=O)N(Cc1ccccn1)C2=O,437
CCN(CC)c1cc(F)c(C(=O)c2cc(F)c(N(CC)CC)cc2F)cc1F,369
Cc1cc(=O)oc2cc3cc(-c4cn(Cc5ccccc5)nn4)ccc3cc12,339
Nc1cc2oc3cc(O)c(F)cc3c(=O)c2cc1F,366
CC1(C)c2ccccc2N(c2ccc(-c3ncc(C#N)cn3)cc2)c2ccccc21,396
O=c1ccc2cc3ccoc3cc2o1,294
Cc1cc(-c2ccc(-c3ccccc3)cc2)cc(C)[o+]1,402
Cc1cc(C)c(B(c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc2)c2c(C)cc(C)cc2C)c(C)c1,355
CCCCCCCCCCCCCCCCCCOC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OCCCCCCCCCCCCCCCCCC)cn3[B-](F)(F)[N+]2=C1,578
NCCNc1cccc2c1C(=O)c1ccccc1C2=O,510
Cc1ccc2[nH]c(-c3ccc(-c4ccc(-c5ccc(-c6nc7cc(C)ccc7[nH]6)cc5)c(F)c4)cc3)nc2c1,344
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)n2)cc1,399.0467938
O=C1Nc2ccccc2/C1=C/C(=O)c1ccccc1,335
N#Cc1cc(C#N)c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,401
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5ccccc5Sc5ccccc53)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc2)cc1,375
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,470
F[B-]1(F)n2c(Nc3cccc4cccnc34)ccc2C(c2ccccc2)=C2C=CC(Cl)=[N+]21,560
Cc1ccc(/C2=c3\cc/c(o3)=C(\c3ccc(C)cc3)c3ccc([nH]3)-c3ccc4n3[P-](=O)(=O)[N+]3=C(C=CC3=C4c3ccco3)c3ccc2[nH]3)cc1,744
CCCCCc1cc(O)cc(Oc2c(OC)cc(O)c(C(=O)O)c2CCCCC)c1C(=O)OC,312
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,499
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(N4CCN(C)CC4)cc3)sc12,420
CCCCn1c2ccc(-c3ccccc3)cc2c2ccc3c4cc(-c5ccccc5)ccc4n(CCCC)c3c21,330
CCN(CC)c1ccc2cc3c([o+]c2c1)/C(=C/Nc1ccccc1)CCC3,616
CC[n+]1c(-c2ccccc2)c2cc(NC(N)=O)ccc2c2ccc(N)cc21,463
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,525
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,869.0273556
Oc1ccccc1/C=N/N=C/c1ccccc1O,358
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,342.9943406
CC[n+]1c(-c2ccccc2)c2cc(NC(N)=O)ccc2c2ccc(NC(N)=O)cc21,434
CCn1c2ccccc2c2ccc(-c3ccc(OC)cc3)cc21,310
c1csc(-c2cnc(-c3cccs3)c3nonc23)c1,460
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(OC)c5cccc(C)c45)ccc(c23)C1=O,329
COc1ccc(N(c2ccc(OC)cc2)c2ccc3ccc4c(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc5ccc2c3c54)cc1,463
O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccc(O)cc1,368
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3ccccc3-4)cc21,345
CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)CCCC3=O,417
CCc1c(C)[nH]c(C2=[N+]3C(=C(C)c4c(C)c(CC)c(C)n4[B-]3(F)F)c3ccccc32)c1C,618
[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,316
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1c(O)c2ccccc2oc1=O,404
CCN(CC)C1=CC=C(C(/C=C/C=C2C(C)(C)C(C=CC=C3)=C3N\2C)=C(C=CC(N(CC)CC)=C4)C4=[O+]5)C5=C1,651
CC1=[N+]2C(=C(c3ccc(C(=O)c4ccccc4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,601.5
O=C([O-])c1ccccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,577
CCCCCCCCC1(CCCCCCCC)c2cc(C=O)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,409
O=C1OC2=CC=C(OC)C=C2C=C1[N+]([O-])=O,393
CCCCN1C(=O)c2cc(Br)c3c4c(Br)c(Br)c5c6c(cc(Br)c(c7c(Br)c(Br)c(c2c37)C1=O)c64)C(=O)N(CCCC)C5=O,534
O=C1c2ccccc2NCN1Cc1ccccc1,329
FC(F)(F)c1ccc(/C=C/c2nc3c(ccc4ccccc43)s2)cc1,375
CCN(CC)c1ccc(/C=C/C2=[O+][B-](F)(F)Oc3c2c(=O)oc2cc(N(CC)CC)ccc32)cc1,584
c1ccc(-c2ccccc2)cc1,254.1296061
CCCCCCc1ccc2c3c(ccc2c1)O[B-](c1ccccc1)(c1ccccc1)[N+](c1ccc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(c2ccccc2)c2ccccc2)cc1)=C3,462
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1-c1cc2ccccc2s1,321
CCC(C)(C)c1ccc2c(c1)C(CCOC)(CCOC)c1cc(-c3ccc(-c4ccc5c(c4)C(CCOC)(CCOC)c4cc(C(C)(C)CC)ccc4-5)cc3)ccc1-2,332
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc6c(cc54)C(c4ccccc4)(c4ccccc4)c4ccccc4-6)cc3)n2)cc1,366
CC1(C)OB(c2ccc3ccc4cccc5ccc2c3c45)OC1(C)C,378
CCCCCCCCC1(CCCCCCCC)c2cc(C=O)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,409
CCC1=C(C)C(=O)n2c1cc1c(C)c(CC(=O)O)c(C)n1c2=O,417
N#CC(C#N)=Cc1ccc2c(c1)c1ccccc1n2-c1cc2ccccc2c2ccccc12,393
c1ccc2c(-n3c4ccccc4c4ccccc43)cccc2c1,323
CCN(CC)c1ccc(-c2ccc(-c3nc4ccccc4c(=O)[nH]3)s2)cc1,404
CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,533
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,500
CC1=N/C(=C\c2ccccc2N(C)C)C(=O)N1C,396
CCC1=C(C)C2=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,529
CCC1(CC)c2cc(/C=C/c3cc(Br)c(/C=C/c4ccc5c(c4)C(CC)(CC)c4cc(N6c7ccccc7Sc7ccccc76)ccc4-5)cc3Br)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,435.8119658
COc1cc(C=O)cc(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1O,390
C[n+]1ccc(-c2ccc([O-])cc2)cc1,460
CCCCOc1c(OC)cc2cc(OC)c(OCCCC)c3c4c(OCCCC)c(OC)cc5cc(OC)c(OCCCC)c(c1c23)c54,451
CCC(C)(C)c1ccc2c(c1)C(CCOC)(CCOC)c1cc(-c3ccc4c(c3)C(CCOC)(CCOC)c3cc(C(C)(C)CC)ccc3-4)ccc1-2,331
COc1c2ccccc2c(OC)c2c1c1cc(C)ccc1n2C,410
CC/[N+](CC)=C1C=CC2=C(C3=C(C(O)=O)C=CC=C3)C4=C(C(C=CC(N)=C5)=C5O4)OC2=C\1,572
COc1ccc2c(c1)c(C#N)cc1c(OC)c(OC)c3cc(C#N)c4cc(OC)ccc4c3c12,471
c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,411
CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,676
CCN(CC)c1ccc(-c2nc3cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc3o2)c(O)c1,364
CCCCCCCCn1c(=O)c2cc3cc4cc5c(=O)n(CCCCCCCC)c(=O)c5cc4c(C#Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)c3cc2c1=O,515
Cc1cc(C2(c3cc(C)c(O)c(Br)c3)OS(=O)(=O)c3ccccc32)cc(Br)c1O,395
O=C1c2cccc3c(NCc4ccccn4)c4ccccc4c(c23)C(=O)N1Cc1ccccn1,533
COc1ccc(O)c(-c2nc(C)c3n2CCCC3)c1,332
COc1cc(/C=C2\C=C(c3ccccc3)C=C2c2ccccc2)cc(OC)c1,436
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,421.4
CCC1=C(C)C(=O)n2c1cc1c(C)c(CC)c(C)n1c2=O,422
c1ccc2c(c1)Sc1ccccc1N2c1ccc2c(c1)C1(CCCC1)c1cc(N3c4ccccc4Sc4ccccc43)ccc1-2,308
F[B-]([N+]1=C(C)C=C(C)C1=C2C3=CC=CC=C3)(F)N4C2=CC5=C4C6=C(C=C(N(CC)CC)C=C6)OC5=O,606
CC[N+](CC)=c1ccc2c(C(F)(F)F)c3c(oc-2c1)-c1ccc(N(C)C)cc1CC3,684
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,419
COc1ccc(-c2nc(-c3ccccc3O)c(-c3ccccc3O)n2-c2ccc(C)cc2)cc1,304
CCOC(=O)/C=C/c1ccc(N(C)C)cc1,363
Cc1nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,355
CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4O)o3)cc2)c2ccccc21,365
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(O)cc1,336
CCC1=C(C)C2=C(C3=C(F)C(F)=C(F)C(F)=C3F)C4=C(C)C(CC)=C(/C=C/C5=CC=C(N(C)C)C=C5)N4[B-](F)(F)[N+]2=C1/C=C/C6=CC=C(N(C)C)C=C6,754
N#Cc1cccc(N)c1,310
O=C1OC(=O)c2ccc(N(c3ccccc3)c3ccc4ccc5cccc6ccc3c4c56)c3cccc1c23,455
CCC1(CC)c2ccccc2-c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc21,399
Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)ccc2c1c1ccccc1n2-c1ccccc1,388
O=C1/C(=C2\Sc3ccccc3C2=O)Sc2ccccc21,545
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,397.5495049
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,401
CN(C)c1ccc(/C=C/C=C2\CCCC2=O)cc1,394
O=c1ccc2cc3c(cc2o1)OCC3,333
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,671
FC(F)(F)c1ccc2oc3nc4oc5ccc(N6c7ccccc7Oc7ccccc76)cc5c4cc3c2c1,344
O=C1c2ccc(N(c3ccccc3)c3ccccc3)cc2C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc21,449
Cc1c2oc3c(C)c(N)cc(C(=O)NC4OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)NC4=O)c3nc-2c(C(=O)NC2OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)NC2=O)c(N)c1=O,520.998859
COc1ccc(-c2nc(/C(C#N)=C/c3ccc(C#N)cc3)sc2-c2ccc(OC)cc2)cc1,407
COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,405
C(=C/c1ccc(N(c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(/C=C/c3ccc(/C=C/c4ccc(N(c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)c4nsnc34)cc2)cc1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,527
C1=C(c2ccc(-c3cccs3)s2)CCC1,347
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(OCc3cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)c3)cc1)C2=O,426
C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,406
Nc1cc(N)cc(-c2nc3ccccc3s2)c1,360
CC1(C)Oc2c(c3nc4ccccc4nc3c3ccccc23)CC1Br,423.0118443
COc1c2ccccc2c(OC)c2c1c1ccc(F)cc1n2C,395
O=C1c2ccccc2S(=O)(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc21,404
CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OC(=O)CNC(=O)OC(C)(C)C)cc3[nH]c2cc3CCC)C(CCC)=C1,644
Cc1ccc2nc3cc4c(cc3c(-c3ccccc3)c2c1)[Si](C)(C)O[Si]4(C)C,370
Cc1ccc(C2=C3C=CC(c4ccccc4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,534
Cc1cc2ccccc2c2c1c1ccccc1n2C,300
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,539
O=c1c2ccccc2n2c3ccccc3c(=O)c3cccc1c32,432.9648895
CN(C)[c+]1scc(-c2cc(I)cc(I)c2[O-])s1,425
CCC1=C(C)C2=C(C)c3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,532
O=CC1=C(c2ccc(-c3cccs3)s2)CC1,395
CCCCc1cc(C(=O)CCC)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,407
Cc1cc(C2(c3cc(C)c(O)c(Br)c3)OS(=O)(=O)c3ccccc32)cc(Br)c1O,394
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc5ccc6cccc7ccc3c5c67)(Oc3ccccc3-4)[N+]2=C1C,627
COc1ccc(-n2c(-c3ccc(-c4cncc5ccccc45)cc3)nc(-c3ccccc3)c2-c2ccccc2)cc1,328
O=C(N/N=C/c1ccccc1O)c1ccc([N+](=O)[O-])cc1,380
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,516
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1c(O)c2ccccc2oc1=O,352
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,438
CC(=O)c1nc(-c2ccc(C)cc2)oc1C,271
CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3ccncc3)nc(-c3ccncc3)c2)cc1,334
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCC(OCCCC)=O)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,681
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,571.82
CCN(CC)c1ccc(OC)c(C=O)c1,406
CN1C(C(=O)Nc2ccccn2)=C([O-])c2sccc2S1(=O)=O,375
F[B-]1(F)OC(c2ccccc2)=Nc2sc(-c3ccccc3)n[n+]21,332
COc1ccc(-n2c3ccccc3c3cc(/C=C/C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,443
c1ccc(-c2nc3c(ccc4[nH]ccc43)o2)cc1,320
COc1cc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(OC)cc1/C=C/c1nc2ccccc2[nH]1,398
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,430
COc1ccc(-c2c(-c3ccc(OC)cc3)c3c4c(cccc4c2-c2ccccc2)C(=O)c2ccccc2-3)cc1,407
CCN(CC)c1ccc2cc(C#N)/c(=N\C(=O)c3ccc(C)cc3)oc2c1,436
CCC1(CC)c2ccccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2ccccc2-1,360
CNc1ccc2c(c1)C(=O)c1ccccc1-2,474
CN(C)c1ccc(C2=Nc3scc[n+]3[B-](F)(F)O2)cc1,405
C(=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,386
CCCCCCc1cc2c3cscc3c3cc(CCCCCC)sc3c2s1,393
O=c1oc2ccccc2cc1-c1cn2ccccc2n1,349
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5ccc6c(c7ccccc7n6-c6ccccc6)c54)cc3)n2)cc1,360
O=Cc1cc(N2CCCCC2)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,476
Cc1ccc2oc(-c3cc4cc(C)ccc4oc3=O)cc2c1,351
CCCCCCCCN1C(=O)c2ccc3c4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc5c6c(cc(-c7ccc(-n8c9ccccc9c9ccccc98)cc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCCCCCC)C5=O,551
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,567.281746
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(ccc4ccccc43)nc12)(C(C)C)C(C)C,656
CC1(C)Cc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)C2)O1,453.9264639
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C,332.9005626
CCCCCCCCCCN1C(=O)c2cc(NCCCOCCO)c3c4c(cc(NCCCOCCO)c(c24)C1=O)C(=O)N(CCCCCCCCCC)C3=O,609
Cc1ccc(C(=O)NN2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,366
CCCCc1cc(C(=O)CCC)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,400
CC(C)Nc1cc2sc3cc(NC(C)C)c(F)cc3c(=O)c2cc1F,377
CCC1=C(C)C2=Cc3cscc3B(O)N2C1=O,352
CC1(C)C(/C=C/C(CCC/2)=C(P(C3=CC=CC=C3)(C4=CC=CC=C4)=O)C2=C\C=C5N(CC)C(C=CC=C6)=C6C\5(C)C)=[N+](CC)C7=C1C=CC=C7,747
Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,477
Cc1nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,343
C#CCOc1ccc(/C=C/C2=[N+]3C(=C(c4ccc(N(CC)CC)cc4)c4c(C)cc(C)n4[B-]3(F)F)C(C)=C2)cc1,568
C#Cc1ccc2ccc3cccc4ccc1c2c34,358
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,480
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,352.2987493
c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5c(-c6ccccc6)ccc(-c6ccccc6)c5nc34)O2)cc1,509
CC1(C)C(/C=C/C=C/C=C2N(C)C(C=CC3=C4C=CC=C3)=C4C/2(C)C)N(C)C5=C1C(C=CC=C6)=C6C=C5,675
O=Cc1ccc2nc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c1,411
COc1ccc(-c2nc3ncccc3o2)c(O)c1,332
COC(=O)c1ccc(/C=C2\C=C(c3ccc(OC)c(OC)c3)NC2=O)cc1,454
CC(C)c1cccc(C(C)C)c1-n1c(=O)c2ccc3c4ccc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc7c(-c8ccccn8)nc8cc(c1=O)c2c3c8c7c4c56,474
CC/[NH+]=c1\cc2oc3cc(NCCC(=O)O)c4ccccc4c3nc-2cc1C,580
O=P1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,383
Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,581.5
O=C(N/N=C/c1ccccc1O)c1cccc2ccccc12,332
COCCOCCOCCOCCOc1ccc(OCCOCCOCCOCCOC)c(C=O)c1,349
CC[NH+](CC)c1ccc(-c2nc3c4ccccc4n(C)c3nc2-c2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)cc1,382.2222222
N#Cc1cccc2cc[nH]c12,309.6875
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1C#N,367
CCn1c2cc(-c3cccs3)ccc2c2ccc(-c3cccs3)cc21,370
Cc1ccc(-c2ccc(/C=C/c3ccc(Cl)cc3)cn2)nc1,337
